filename,width,height,class,xmin,ymin,xmax,ymax
image-7.jpg,800,600,tree,323,9,348,359
image-7.jpg,800,600,tree,309,68,323,349
image-7.jpg,800,600,tree,369,96,385,349
image-7.jpg,800,600,tree,346,196,356,344
image-7.jpg,800,600,person,640,328,649,353
image-7.jpg,800,600,person,679,328,697,354
image-7.jpg,800,600,person,708,328,726,354
image-7.jpg,800,600,vehicle,401,332,417,346
image-70.jpg,800,600,vehicle,5,310,247,446
image-70.jpg,800,600,vehicle,240,322,319,378
image-70.jpg,800,600,vehicle,314,326,348,362
image-70.jpg,800,600,vehicle,402,330,428,351
image-70.jpg,800,600,vehicle,361,328,384,347
image-70.jpg,800,600,pole,548,113,579,361
image-70.jpg,800,600,pole,455,252,466,351
image-70.jpg,800,600,person,675,293,723,399
image-71.jpg,800,600,vehicle,278,326,343,373
image-71.jpg,800,600,pole,522,175,537,366
image-71.jpg,800,600,pole,224,156,236,372
image-71.jpg,800,600,tree,34,11,71,363
image-71.jpg,800,600,tree,180,307,197,362
image-71.jpg,800,600,person,480,328,494,356
image-71.jpg,800,600,person,466,328,474,355
image-71.jpg,800,600,person,497,330,504,353
image-72.jpg,800,600,pole,176,73,221,386
image-72.jpg,800,600,vehicle,13,354,106,406
image-72.jpg,800,600,tree,19,241,61,354
image-72.jpg,800,600,tree,90,315,115,370
image-73.jpg,800,600,pole,752,47,798,386
image-73.jpg,800,600,pole,662,73,698,375
image-73.jpg,800,600,pole,562,206,590,365
image-73.jpg,800,600,pole,504,270,519,350
image-73.jpg,800,600,pole,121,272,131,352
image-73.jpg,800,600,pole,138,280,145,351
image-73.jpg,800,600,tree,54,85,74,349
image-73.jpg,800,600,tree,280,216,297,320
image-73.jpg,800,600,person,638,315,658,360
image-73.jpg,800,600,person,74,327,89,354
image-73.jpg,800,600,person,26,330,40,354
image-73.jpg,800,600,vehicle,158,331,196,353
image-73.jpg,800,600,vehicle,216,330,247,353
image-73.jpg,800,600,vehicle,366,330,388,348
image-73.jpg,800,600,vehicle,198,333,214,353
image-73.jpg,800,600,vehicle,319,332,332,343
image-73.jpg,800,600,vehicle,345,334,359,346
image-73.jpg,800,600,person,755,306,774,371
image-74.jpg,800,600,pole,526,200,545,371
image-74.jpg,800,600,pole,455,265,467,356
image-74.jpg,800,600,pole,428,249,440,298
image-74.jpg,800,600,tree,33,8,93,328
image-74.jpg,800,600,tree,131,6,173,331
image-74.jpg,800,600,tree,197,41,229,332
image-74.jpg,800,600,tree,286,189,304,339
image-74.jpg,800,600,tree,310,193,321,313
image-74.jpg,800,600,tree,329,200,342,280
image-75.jpg,800,600,pole,233,56,258,370
image-75.jpg,800,600,pole,414,215,429,328
image-75.jpg,800,600,pole,520,272,529,320
image-75.jpg,800,600,person,722,306,749,369
image-75.jpg,800,600,person,585,313,600,344
image-75.jpg,800,600,person,573,305,582,328
image-75.jpg,800,600,vehicle,493,307,517,322
image-75.jpg,800,600,person,151,318,164,345
image-75.jpg,800,600,pole,290,275,300,322
image-75.jpg,800,600,pole,332,282,343,322
image-76.jpg,800,600,pole,764,185,800,459
image-76.jpg,800,600,pole,482,300,499,418
image-76.jpg,800,600,pole,381,306,393,347
image-76.jpg,800,600,tree,571,206,600,414
image-76.jpg,800,600,tree,231,218,250,376
image-76.jpg,800,600,tree,250,254,269,358
image-76.jpg,800,600,tree,293,251,307,330
image-77.jpg,800,600,pole,567,274,594,391
image-78.jpg,800,600,vehicle,421,366,495,412
image-78.jpg,800,600,pole,694,296,708,378
image-78.jpg,800,600,pole,313,238,338,388
image-78.jpg,800,600,pole,133,220,148,402
image-78.jpg,800,600,pole,172,277,181,345
image-78.jpg,800,600,pole,705,219,723,406
image-79.jpg,800,600,pole,279,216,299,364
image-79.jpg,800,600,pole,424,292,434,362
image-79.jpg,800,600,vehicle,314,339,354,367
image-79.jpg,800,600,vehicle,401,354,416,367
image-8.jpg,800,600,tree,148,9,214,399
image-8.jpg,800,600,tree,257,15,283,356
image-8.jpg,800,600,tree,367,82,383,350
image-8.jpg,800,600,vehicle,467,326,517,361
image-8.jpg,800,600,vehicle,440,330,454,342
image-80.jpg,800,600,pole,459,216,472,361
image-80.jpg,800,600,vehicle,362,334,392,352
image-80.jpg,800,600,vehicle,414,330,445,353
image-81.jpg,800,600,vehicle,151,313,273,397
image-81.jpg,800,600,vehicle,400,312,573,413
image-81.jpg,800,600,vehicle,362,317,414,359
image-81.jpg,800,600,pole,219,174,241,316
image-81.jpg,800,600,pole,602,193,617,358
image-81.jpg,800,600,vehicle,350,318,375,347
image-82.jpg,800,600,vehicle,301,328,374,373
image-83.jpg,800,600,vehicle,397,253,476,311
image-83.jpg,800,600,vehicle,375,230,418,263
image-83.jpg,800,600,vehicle,319,208,362,235
image-83.jpg,800,600,vehicle,281,201,307,222
image-83.jpg,800,600,pole,251,142,267,252
image-83.jpg,800,600,pole,440,163,454,216
image-83.jpg,800,600,pole,242,120,256,242
image-84.jpg,800,600,pole,65,203,93,341
image-84.jpg,800,600,pole,49,256,66,339
image-84.jpg,800,600,person,737,277,786,372
image-84.jpg,800,600,pole,213,151,240,342
image-84.jpg,800,600,pole,97,212,114,334
image-85.jpg,800,600,pole,126,73,176,375
image-85.jpg,800,600,pole,259,229,268,338
image-85.jpg,800,600,pole,288,262,297,339
image-85.jpg,800,600,pole,443,250,453,344
image-85.jpg,800,600,pole,462,265,477,349
image-85.jpg,800,600,pole,405,268,416,344
image-85.jpg,800,600,person,503,318,524,356
image-85.jpg,800,600,vehicle,305,313,340,340
image-85.jpg,800,600,vehicle,329,299,348,313
image-86.jpg,800,600,pole,528,146,551,359
image-86.jpg,800,600,pole,239,230,251,353
image-86.jpg,800,600,pole,453,251,464,345
image-86.jpg,800,600,vehicle,398,328,411,342
image-87.jpg,800,600,vehicle,383,340,440,391
image-87.jpg,800,600,pole,141,153,153,379
image-87.jpg,800,600,pole,471,259,485,378
image-87.jpg,800,600,pole,305,323,315,385
image-88.jpg,800,600,pole,185,9,269,375
image-88.jpg,800,600,pole,603,163,623,240
image-88.jpg,800,600,pole,721,101,736,302
image-88.jpg,800,600,person,536,56,557,94
image-88.jpg,800,600,pole,485,146,504,203
image-88.jpg,800,600,vehicle,555,199,600,222
image-89.jpg,800,600,vehicle,404,314,455,399
image-89.jpg,800,600,pole,250,132,280,374
image-89.jpg,800,600,pole,81,7,117,393
image-89.jpg,800,600,tree,302,10,326,361
image-89.jpg,800,600,tree,424,4,444,337
image-89.jpg,800,600,tree,475,197,489,349
image-89.jpg,800,600,tree,459,201,474,347
image-89.jpg,800,600,tree,496,209,505,346
image-9.jpg,800,600,vehicle,585,308,797,406
image-9.jpg,800,600,vehicle,11,332,104,378
image-9.jpg,800,600,vehicle,290,325,320,347
image-9.jpg,800,600,vehicle,212,325,236,337
image-90.jpg,800,600,tree,129,9,170,375
image-90.jpg,800,600,tree,309,5,338,370
image-90.jpg,800,600,tree,356,83,370,349
image-90.jpg,800,600,person,614,327,626,351
image-90.jpg,800,600,person,687,325,698,355
image-90.jpg,800,600,person,745,322,758,359
image-90.jpg,800,600,vehicle,425,331,451,347
image-90.jpg,800,600,vehicle,396,330,416,347
image-90.jpg,800,600,vehicle,258,331,281,346
image-90.jpg,800,600,tree,329,131,340,341
image-90.jpg,800,600,tree,290,84,305,350
image-91.jpg,800,600,tree,238,8,296,391
image-91.jpg,800,600,tree,366,98,382,350
image-91.jpg,800,600,vehicle,386,318,434,363
image-91.jpg,800,600,vehicle,431,328,445,344
image-92.jpg,800,600,vehicle,285,326,319,350
image-93.jpg,800,600,vehicle,317,333,343,356
image-93.jpg,800,600,vehicle,196,343,209,357
image-94.jpg,800,600,vehicle,268,316,287,341
image-94.jpg,800,600,vehicle,398,317,436,335
image-94.jpg,800,600,pole,566,303,573,338
image-95.jpg,800,600,pole,424,289,434,318
image-95.jpg,800,600,vehicle,270,307,290,323
image-95.jpg,800,600,vehicle,295,309,320,328
image-96.jpg,800,600,vehicle,39,347,134,387
image-97.jpg,800,600,vehicle,200,216,217,234
image-97.jpg,800,600,vehicle,381,269,405,291
image-98.jpg,800,600,vehicle,420,308,509,377
image-99.jpg,800,600,vehicle,40,253,176,338
image-99.jpg,800,600,vehicle,185,301,242,328
image-99.jpg,800,600,vehicle,307,306,343,328
image-99.jpg,800,600,vehicle,431,312,473,346
